"","book","chapter","chapter_number","chapter_cn","word"
"1133","mozi","major-illustrations",44,"major-illustrations","智與意異。重同，具同，連同，同類之同，同名之同；丘同，鮒同，是之同，然之同，同根之同。有非之異，有不然之異。有其異也，為其同也，為其同也異。一曰乃是而然，二曰乃是而不然，三曰遷，四曰強。"
"1134","mozi","major-illustrations",44,"major-illustrations","子深其深，淺其淺，益其益，尊其尊。察次山比因至優指復；次察聲端名因請復。正夫辭惡者，人右以其請得焉。諸所遭執，而欲惡生者，人不必以其請得焉。聖人之附瀆也，仁而無利愛。利愛生於慮。昔者之慮也，非今日之慮也；昔者之愛人也，非今之愛人也。愛獲之愛人也，生於慮獲之利，非慮臧之利也；而愛臧之愛人也，乃愛獲之愛人也。去其愛而天下利，弗能去也。昔之知墻，非今日之知墻也。貴為天子，其利人不厚於正夫。二子事親，或遇孰，或遇凶，其親也相若，非彼其行益也，非加也。外執無能厚吾利者。藉藏也死而天下害，吾持養臧也萬倍，吾愛臧也不加厚。"
"1135","mozi","major-illustrations",44,"major-illustrations","長人之異，短人之同，其貌同者也，故同。指之人也與首之人也異，人之體非一貌者也，故異。將劍與挺劍異。劍，以形貌命者也，其形不一，故異。楊木之木與桃木之木也同。諸非以舉量數命者，敗之盡是也，故一人指，非一人也；是一人之指，乃是一人也。方之一面，非方也；方木之面，方木也。"
"1136","mozi","major-illustrations",44,"major-illustrations","以故生，以理長，以類行也者。立辭而不明於其所生，忘也。今人非道無所行，唯有強股肱而不明於道，其困也，可立而待也。夫辭以類行者也，立辭而不明於其類，則必困矣。"
"1137","mozi","major-illustrations",44,"major-illustrations","故浸淫之辭，其類在於鼓栗。聖人也，為天下也，其類在於追迷。或壽或卒，其利天下也指若，其類在譽石，一日而百萬生，愛不加厚，其類在惡害。愛二世有厚薄，而愛二世相若。其類在蛇文。愛之相若，擇而殺其一人，其類在阬下之鼠。小仁與大仁，行厚相若，其類在申。凡興利除害也，其類在漏雍。厚親，不稱行而類行，其類在江上井。「不為己」之可學也，其類在獵走。愛人非為譽也，其類在逆旅。愛人之親，若愛其親，其類在官茍。兼愛相若，一愛相若。一愛相若，其類在死也。"
"1138","mozi","major-illustrations",44,"major-illustrations","NA"
"1139","mozi","minor-illustrations",45,"minor-illustrations","夫辯者，將以明是非之分，審治亂之紀，明同異之處，察名實之理，處利害，決嫌疑。焉摹略萬物之然，論求群言之比。以名舉實，以辭抒意，以說出故，以類取，以類予。有諸己不非諸人，無諸己不求諸人。"
"1140","mozi","minor-illustrations",45,"minor-illustrations","或也者，不盡也。假者，今不然也。效者，為之法也，所效者所以為之法也。故中效，則是也；不中效，則非也。此效也。辟也者，舉也物而以明之也。侔也者，比辭而俱行也。援也者，曰「子然，我奚獨不可以然也？」推也者，以其所不取之同於其所取者，予之也。是猶謂也者，同也。吾豈謂也者，異也。"
"1141","mozi","minor-illustrations",45,"minor-illustrations","夫物有以同而不率遂同。辭之侔也，有所至而正。其然也，有所以然也；同，其所以然不必同。其取之也，有以取之。其取之也同，其所以取之不必同。是故辟、侔、援、推之辭，行而異，轉而危，遠而失，流而離本，則不可不審也，不可常用也。故言多方，殊類，異故，則不可偏觀也。夫物或乃是而然，或是而不然，或一害而一不害，或一是而一不是也。不可常用也。故言多方，殊類，異故，則不可偏觀也，非也。"
"1142","mozi","minor-illustrations",45,"minor-illustrations","白馬，馬也；乘白馬，乘馬也。驪馬，馬也；乘驪馬，乘馬也。獲，人也；愛獲，愛人也。臧，人也；愛臧，愛人也。此乃是而然者也。"
"1143","mozi","minor-illustrations",45,"minor-illustrations","獲之視，人也；獲事其親，非事人也。其弟，美人也；愛弟，非愛美人也。車，木也；乘車，非乘木也。船，木也；人船，非人木也。盜人，人也，多盜，非多人也，無盜非無人也。奚以明之？惡多盜，非惡多人也；欲無盜，非欲無人也。世相與共是之。若若是，則雖盜人人也，愛盜非愛人也；不愛盜非不愛人也；殺盜人非殺人也，無難盜無難矣。此與彼同類，世有彼而不自非也，墨者有此而非之，無故也焉，所謂內膠外閉與心毋空乎？內膠而不解也，此乃是而不殺者也。"
"1144","mozi","minor-illustrations",45,"minor-illustrations","且夫讀書，非好書也。且鬥雞，非雞也；好鬥雞，好雞也。且入井，非入井也；止且入井，止入井也。且出門，非出門也；止且出門，止出門也。若若是，且夭，非夭也；壽夭也。有命，非命也；非執有命，非命也，無難矣。此與彼同，世有彼而不自非也，墨者有此而罪非之，無也故焉，所謂內膠外閉與心毋空乎？內膠而不解也。此乃是而然者也。"
"1145","mozi","minor-illustrations",45,"minor-illustrations","愛人，待周愛人而後為愛人。不愛人，不待周不愛人；不周愛，因為不愛人矣。乘馬，不待周乘馬然後為乘馬也；有乘於馬，因為乘馬矣。逮至不乘馬，待周不乘馬而後不乘馬而後不乘馬。此一周而一不周者也。"
"1146","mozi","minor-illustrations",45,"minor-illustrations","居於國，則為居國；有一宅於國，而不為有國。桃之實，桃也；棘之實，非棘也。問人之病，問人也；惡人之病，非惡人也。人之鬼，非人也；兄之鬼，兄也。祭之鬼，非祭人也；祭兄之鬼，乃祭兄也。之馬之目盼則為之馬盼；之馬之目大，而不謂之馬大。之牛之毛黃，則謂之牛黃；之牛之毛眾，而不謂之牛眾。一馬，馬也；二馬，馬也。馬四足者，一馬而四足也，非兩馬而四足也。一馬，馬也。馬或白者，二馬而或白也，非一馬而或白。此乃一是而一非者也。"
"1147","mozi","minor-illustrations",45,"minor-illustrations","NA"
"1148","mozi","geng-zhu",46,"geng-zhu","子墨子怒耕柱子，耕柱子曰：「我毋俞於人乎？」子墨子曰：「我將上大行，駕驥與羊，子將誰敺？」耕柱子曰：「將敺驥也。」子墨子曰：「何故敺驥也？」耕柱子曰：「驥足以責。」子曰：「我亦以子為足以責。」"
"1149","mozi","geng-zhu",46,"geng-zhu","巫馬子謂子墨子曰：「鬼神孰與聖人明智？」子墨子曰：「鬼神之明智於聖人，猶聰耳明目之與聾瞽也。昔者夏后開使蜚廉折金於山川，而陶鑄之於昆吾；是使翁難卜於白若之龜，曰：『鼎成三足而方』，不炊而自烹，不舉而自臧，不遷而自行，以祭於昆吾之墟，上鄉」！人言兆之由曰：『饗矣！逢逢白雲，一南一北，一西一東，九鼎既成，遷於三國。』夏后氏失之，殷人受之；殷人失之，周人受之。夏后、殷、周之相受也。數百歲矣。使聖人聚其良臣與其桀相而謀，豈能智數百歲之後哉！而鬼神智之。是故曰，鬼神之明智於聖人也，猶聰耳明目之與聾瞽也。」"
"1150","mozi","geng-zhu",46,"geng-zhu","治徒娛、縣子碩問於子墨子曰：「為義孰為大務？」子墨子曰：「譬若築牆然，能築者築，能實壤者實壤，能欣者欣，然後牆成也。為義猶是也。能談辯者談辯，能說書者說書，能從事者從事，然後義事成也。」"
"1151","mozi","geng-zhu",46,"geng-zhu","巫馬子謂子墨子曰：「子兼愛天下，未云利也；我不愛天下，未云賊也。功皆未至，子何獨自是而非我哉？」子墨子曰：「今有燎者於此，一人奉水將灌之，一人摻火將益之，功皆未至，子何貴於二人？」巫馬子曰：「我是彼奉水者之意，而非夫摻火者之意。」子曰：「吾亦是吾意，而非子之意也。」"
"1152","mozi","geng-zhu",46,"geng-zhu","子墨子游荊耕柱子於楚，二三子過之，食之三升，客之不厚。二三子復於子墨子曰：「耕柱子處楚無益矣。二三子過之，食之三升，客之不厚。」子墨子曰：「未可智也。」毋幾何而遺十金於子墨子，曰：「後生不敢死，有十金於此，願夫子之用也。」子墨子曰：「果未可智也。」"
"1153","mozi","geng-zhu",46,"geng-zhu","巫馬子謂子墨子之為義也，人不見而耶，鬼不見而富，而子為之，有狂疾！」子墨子曰：「今使子有二臣於此，其一人者見子從事，不見子則不從事；其一人者見子亦從事，不見子亦從事，子誰貴於此二人？」巫馬子曰：「我貴其見我亦從事，不見我亦從事者。」子墨子曰：「然則，是子亦貴有狂疾也。」"
"1154","mozi","geng-zhu",46,"geng-zhu","子夏子徒問於子墨子曰：「君子有鬥乎？」子墨子曰：「君子無鬥。」子夏之徒曰：「狗豨猶有鬥，惡有士而無鬥矣？」子墨子曰：「傷矣哉！言則稱於湯文，行則譬於狗豨，傷矣哉！」"
"1155","mozi","geng-zhu",46,"geng-zhu","巫馬子謂子墨子曰：「舍今之人而譽先王，是譽槁骨也。譬若匠人然，智槁木也，而不智生木。」子墨子曰：「天下之所以生者，以先王之道教也。今譽先王，是譽天下之所以生也。可譽而不譽，仁也。」子墨子曰：「和氏之璧，隋侯之珠，三棘六異，此諸侯之所謂良寶也。可以富國家，眾人民，治刑政，安社稷乎？曰不可。所謂貴良寶者，為其可以利也。而和氏之璧、隋侯之珠、三棘六異不可以利人，是非天下之良寶也。今用義為政於國家，人民必眾，刑政必治，社稷必安。所為貴良寶者，可以利民也，而義可以利人，故曰，義天下之良寶也。」"
"1156","mozi","geng-zhu",46,"geng-zhu","葉公子高問政於仲尼曰：「善為政者若之何？」仲尼對曰：「善為政者，遠者近之，而舊者新之。」子墨子聞之曰：「葉公子高未得其問也，仲尼亦未得其所以對也。葉公子高豈不知善為政者之遠者近也，而舊者新是哉？問所以為之若之何也。不以人之所不智告人，以所智告之，故葉公子高未得其問也，仲尼亦未得其所以對也。」"
"1157","mozi","geng-zhu",46,"geng-zhu","子墨子謂魯陽文君曰：「大國之攻小國，譬猶童子之為馬也。童子之為馬，足用而勞。今大國之攻小國也，攻者農夫不得耕，婦人不得織，以守為事；攻人者，亦農夫不得耕，婦人不得織，以攻為事。故大國之攻小國也，譬猶童子之為馬也。」"
"1158","mozi","geng-zhu",46,"geng-zhu","子墨子曰：「言足以復行者，常之；足以舉行者，勿常。不足以舉行而常之，是蕩口也。」"
"1159","mozi","geng-zhu",46,"geng-zhu","子墨子使管黔敖游高石子於衛，衛君致祿甚厚，設之於卿。高石子三朝必盡言，而言無行者。去而之齊，見子墨子曰：「衛君以夫子之故，致祿甚厚，設我於卿。石三朝必盡言，而言無行，是以去之也。衛君無乃以石為狂乎？」子墨子曰：「去之苟道，受狂何傷！古者周公旦非關叔，辭三公東處於商蓋，人皆謂之狂。後世稱其德，揚其名，至今不息。且翟聞之為義非避毀就譽，去之苟道，受狂何傷！」高石子曰：「石去之，焉敢不道也。昔者夫子有言曰：『天下無道，仁士不處厚焉。』今衛君無道，而貪其祿爵，則是我為苟啗人食也。」子墨子說，而召子禽子曰：「姑聽此乎！夫倍義而鄉祿者，我常聞之矣。倍祿而鄉義者，於高石子焉見之也。」"
"1160","mozi","geng-zhu",46,"geng-zhu","子墨子曰：「世俗之君子，貧而謂之富，則怒，無義而謂之有義，則喜。豈不悖哉！」"
"1161","mozi","geng-zhu",46,"geng-zhu","公孟子曰：「先人有則三而已矣。」子墨子曰：「孰先人而曰有則三而已矣？子未智人之先有。」"
"1162","mozi","geng-zhu",46,"geng-zhu","後生有反子墨子而反者，「我豈有罪哉？吾反後」。子墨子曰：「是猶三軍北，失後之人求賞也。」"
"1163","mozi","geng-zhu",46,"geng-zhu","公孟子曰：「君子不作，術而已。」子墨子曰：「不然，人之其不君子者，古之善者不誅，今也善者不作。其次不君子者，古之善者不遂，己有善則作之，欲善之自己出也。今誅而不作，是無所異於不好遂而作者矣。吾以為古之善者則誅之，今之善者則作之，欲善之益多也。」"
"1164","mozi","geng-zhu",46,"geng-zhu","巫馬子謂子墨子曰：「我與子異，我不能兼愛。我愛鄒人於越人，愛魯人於鄒人，愛我鄉人於魯人，愛我家人於鄉人，愛我親於我家人，愛我身於吾親，以為近我也。擊我則疾，擊彼則不疾於我，我何故疾者之不拂，而不疾者之拂？故有我有殺彼以我，無殺我以利。」子墨子曰：「子之義將匿邪，意將以告人乎？」巫馬子曰：「我何故匿我義？吾將以告人。」子墨子曰：「然則，一人說子，一人欲殺子以利己；十人說子，十人欲殺子以利己；天下說子，天下欲殺子以利己。一人不說子，一人欲殺子，以子為施不祥言者也；十人不說子，十人欲殺子，以子為施不祥言者也；天下不說子，天下欲殺子，以子為施不祥言者也。說子亦欲殺子，不說子亦欲殺子，是所謂經者口也，殺常之身者也。」子墨子曰：「子之言惡利也？若無所利而不言，是蕩口也。」"
"1165","mozi","geng-zhu",46,"geng-zhu","子墨子謂魯陽文君曰：「今有一人於此，羊牛犓豢，維人但割而和之，食之勝食也。見人之作餅，則還然竊之，曰：『舍余食。』不知日月安不足乎，其有竊疾乎？」魯陽文君曰：「有竊疾也。」子墨子曰：「楚四竟之田，曠蕪而不可勝辟，謼靈數千，不可勝，見宋、鄭之閒邑，則還然竊之，此與彼異乎？」魯陽文君曰：「是猶彼也，實有竊疾也。」"
"1166","mozi","geng-zhu",46,"geng-zhu","子墨子曰：「季孫紹與孟伯常治魯國之政，不能相信，而祝於叢社，曰：『苟使我和。』是猶弇其目，而祝於叢社曰：『苟使我皆視』。豈不繆哉！」"
"1167","mozi","geng-zhu",46,"geng-zhu","子墨子謂駱滑氂曰：「吾聞子好勇。」駱滑氂曰：「然，我聞其鄉有勇士焉，吾必從而殺之。」子墨子曰：「天下莫不欲與其所好，度其所惡。今子聞其鄉有勇士焉，必從而殺之，是非好勇也，是惡勇也。」"
"1168","mozi","geng-zhu",46,"geng-zhu","NA"
"1169","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「萬事莫貴於義。今謂人曰：『予子冠履，而斷子之手足，子為之乎？』必不為，何故？則冠履不若手足之貴也。又曰：『予子天下而殺子之身，子為之乎？』必不為，何故？則天下不若身之貴也。爭一言以相殺，是貴義於其身也。故曰，萬事莫貴於義也。」"
"1170","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子自魯即齊，過故人，謂子墨子曰：「今天下莫為義，子獨自苦而為義，子不若已。」子墨子曰：「今有人於此，有子十人，一人耕而九人處，則耕者不可以不益急矣。何故？則食者眾，而耕者寡也。今天下莫為義，則子如勸我者也，何故止我？」子墨子南游於楚，見楚獻惠王，獻惠王以老辭，使穆賀見子墨子。子墨子說穆賀，穆賀大說，謂子墨子曰：「子之言則成善矣！而君王，天下之大王也，毋乃曰『賤人之所為』，而不用乎？」子墨子曰：「唯其可行。譬若藥然，天子食之以順其疾，豈曰『一草之本』而不食哉？今農夫入其稅於大人，大人為酒醴粢盛以祭上帝鬼神，豈曰『賤人之所為』而不享哉？故雖賤人也，上比之農，下比之藥，曾不若一草之本乎？且主君亦嘗聞湯之說乎？昔者，湯將往見伊尹，令彭氏之子御。彭氏之子半道而問曰：『君將何之？』湯曰：『將往見伊尹。』彭氏之子曰：『伊尹，天下之賤人也。若君欲見之，亦令召問焉，彼受賜矣。』湯曰：『非女所知也。今有藥此，食之則耳加聰，目加明，則吾必說而強食之。今夫伊尹之於我國也，譬之良醫善藥也。而子不欲我見伊尹，是子不欲吾善也。』因下彭氏之子，不使御。彼苟然，然後可也」。"
"1171","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「凡言凡動，利於天鬼百姓者為之；凡言凡動，害於天鬼百姓者舍之；凡言凡動，合於三代聖王堯舜禹湯文武者為之；凡言凡動，合於三代暴王桀紂幽厲者舍之。」"
"1172","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「言足以遷行者，常之；不足以遷行者，勿常。不足以遷行而常之，是蕩口也。」"
"1173","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「必去六辟。嘿則思，言則誨，動則事，使三者代御，必為聖人。必去喜，去怒，去樂，去悲，去愛，而用仁義。手足口鼻耳，從事於義，必為聖人。」"
"1174","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子謂二三子曰：「為義而不能，必無排其道。譬若匠人之斲而不能，無排其繩。」"
"1175","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「世之君子，使之為一犬一彘之宰，不能則辭之；使為一國之相，不能而為之。豈不悖哉！」"
"1176","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「今瞽曰：『鉅者白也，黔者黑也。』雖明目者無以易之。兼白黑，使瞽取焉，不能知也。故我曰瞽不知白黑者，非以其名也，以其取也。今天下之君子之名仁也，雖禹湯無以易之。兼仁與不仁，而使天下之君子取焉，不能知也。故我曰天下之君子不知仁者，非以其名也，亦以其取也。」"
"1177","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「今士之用身，不若商人之用一布之慎也。商人用一布布，不敢繼苟而讎焉，必擇良者。今士之用身則不然，意之所欲則為之，厚者入刑罰，薄者被毀醜，則士之用身不若商人之用一布之慎也。」"
"1178","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「世之君子欲其義之成，而助之修其身則慍，是猶欲其牆之成，而人助之築則慍也，豈不悖哉！」"
"1179","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「古之聖王，欲傳其道於後世，是故書之竹帛，鏤之金石，傳遺後世子孫，欲後世子孫法之也。今聞先王之遺而不為，是廢先王之傳也。」"
"1180","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子南遊使衛，關中載書甚多，弦唐子見而怪之，曰：「吾夫子教公尚過曰：『揣曲直而已。』今夫子載書甚多，何有也？」子墨子曰：「昔者周公旦朝讀書百篇，夕見漆十士。故周公旦佐相天子，其脩至於今。翟上無君上之事，下無耕農之難，吾安敢廢此？翟聞之：『同歸之物，信有誤者。』然而民聽不鈞，是以書多也。今若過之心者，數逆於精微，同歸之物，既已知其要矣，是以不教以書也。而子何怪焉？」"
"1181","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子謂公良桓子曰：「衛，小國也，處於齊、晉之閒，猶貧家之處於富家之閒也。貧家而學富家之衣食多用，則速亡必矣。今簡子之家，飾車數百乘，馬食菽粟者數百匹，婦人衣文繡者數百人，吾取飾車、食馬之費，與繡衣之財以畜士，必千人有餘。若有患難，則使百人處於前，數百於後，與婦人數百人處前後，孰安？吾以為不若畜士之安也。」"
"1182","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子仕人於衛，所仕者至而反。子墨子曰：「何故反？」對曰：「與我言而不當。曰『待女以千盆。』授我五百盆，故去之也。」子墨子曰：「授子過千盆，則子去之乎？」對曰：「不去。」子墨子曰：「然則，非為其不審也，為其寡也。」"
"1183","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「世俗之君子，視義士不若負粟者。今有人於此，負粟息於路側，欲起而不能，君子見之，無長少貴賤，必起之。何故也？曰義也。今為義之君子，奉承先王之道以語之，縱不說而行，又從而非毀之。則是世俗之君子之視義士也，不若視負粟者也。」"
"1184","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「商人之四方，市賈信徙，雖有關梁之難，盜賊之危，必為之。今士坐而言義，無關梁之難，盜賊之危，此為信徙，不可勝計，然而不為。則士之計利不若商人之察也。」"
"1185","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子北之齊，遇日者。日者曰：「帝以今日殺黑龍於北方，而先生之色黑，不可以北。」子墨子不聽，遂北，至淄水，不遂而反焉。日者曰：「我謂先生不可以北。」子墨子曰：「南之人不得北，北之人不得南，其色有黑者有白者，何故皆不遂也？且帝以甲乙殺青龍於東方，以丙丁殺赤龍於南方，以庚辛殺白龍於西方，以壬癸殺黑龍於北方，若用子之言，則是禁天下之行者也。是圍心而虛天下也，子之言不可用也。」"
"1186","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","子墨子曰：「吾言足用矣，舍言革思者，是猶舍穫而拾粟也。以其言非吾言者，是猶以卵投石也，盡天下之卵，其石猶是也，不可毀也。」"
"1187","mozi","esteem-for-righteousness",47,"esteem-for-righteousness","NA"
"1188","mozi","gong-meng",48,"gong-meng","公孟子謂子墨子曰：「君子共己以待，問焉則言，不問焉則止。譬若鍾然，扣則鳴，不扣則不鳴。」子墨子曰：「是言有三物焉，子乃今知其一身也，又未知其所謂也。若大人行淫暴於國家，進而諫，則謂之不遜，因左右而獻諫，則謂之言議。此君子之所疑惑也。若大人為政，將因於國家之難，譬若機之將發也然，君子之必以諫，然而大人之利，若此者，雖不扣必鳴者也。若大人舉不義之異行，雖得大巧之經，可行於軍旅之事，欲攻伐無罪之國，有之也，君得之，則必用之矣。以廣辟土地，著稅偽材，出必見辱，所攻者不利，而攻者亦不利，是兩不利也。若此者，雖不扣必鳴者也。且子曰：『君子共己待，問焉則言，不問焉則止，譬若鍾然，扣則鳴，不扣則不鳴。』今未有扣，子而言，是子之謂不扣而鳴邪？是子之所謂非君子邪？」"
"1189","mozi","gong-meng",48,"gong-meng","公孟子謂子墨子曰：「實為善，人孰不知？譬若良玉，處而不出有餘糈。譬若美女，處而不出，人爭求之。行而自衒，人莫之取也。今子遍從人而說之，何其勞也？」子墨子曰：「今夫世亂，求美女者眾，美女雖不出，人多求之；今求善者寡，不強說人，人莫之知也。且有二生，於此善筮。一行為人筮者，一處而不出者。行為人筮者與處而不出者，其糈孰多？」公孟子曰：「行為人筮者其糈多。」子墨子曰：「仁義鈞。行說人者，其功善亦多，何故不行說人也！」"
"1190","mozi","gong-meng",48,"gong-meng","公孟子戴章甫，搢忽，儒服，而以見子墨子曰：「君子服然後行乎？其行然後服乎？」子墨子曰：「行不在服。」公孟子曰：「何以知其然也？」子墨子曰：「昔者，齊桓公高冠博帶，金劍木盾，以治其國，其國治。昔者，晉文公大布之衣，牂羊之裘，韋以帶劍，以治其國，其國治。昔者，楚莊王鮮冠組纓，縫衣博袍，以治其國，其國治。昔者，越王句踐剪髮文身，以治其國，其國治。此四君者，其服不同，其行猶一也。翟以是知行之不在服也。」公孟子曰：「善！吾聞之曰『宿善者不祥』，請舍忽，易章甫，復見夫子可乎？」子墨子曰：「請因以相見也。若必將舍忽、易章甫，而後相見，然則行果在服也。」"
"1191","mozi","gong-meng",48,"gong-meng","公孟子曰：「君子必古言服，然後仁。」子墨子曰：「昔者，商王紂，卿士費仲，為天下之暴人，箕子、微子為天下之聖人，此同言而或仁不仁也。周公旦為天下之聖人，關叔為天下之暴人，此同服或仁或不仁。然則不在古服與古言矣。且子法周而未法夏也，子之古非古也。」"
"1192","mozi","gong-meng",48,"gong-meng","公孟子謂子墨子曰：「昔者聖王之列也，上聖立為天子，其次立為卿、大夫，今孔子博於詩、書，察於禮樂，詳於萬物，若使孔子當聖王，則豈不以孔子為天子哉？」子墨子曰：「夫知者，必尊天事鬼，愛人節用，合焉為知矣。今子曰：『孔子博於詩書，察於禮樂，詳於萬物』，而曰可以為天子，是數人之齒，而以為富。」"
"1193","mozi","gong-meng",48,"gong-meng","公孟子曰：「貧富壽夭，齰然在天，不可損益。」又曰：「君子必學。」子墨子曰：「教人學而執有命，是猶命人葆而去亓冠也。」"
"1194","mozi","gong-meng",48,"gong-meng","公孟子謂子墨子曰：「有義不義，無祥不祥。」子墨子曰：「古聖王皆以鬼神為神明，而為禍福，執有祥不祥，是以政治而國安也。自桀紂以下，皆以鬼神為不神明，不能為禍福，執無祥不祥，是以政亂而國危也。故先王之書，子亦有之曰：『亓傲也，出於子，不祥。』此言為不善之有罰，為善之有賞。」"
"1195","mozi","gong-meng",48,"gong-meng","子墨子謂公孟子曰：「喪禮，君與父母、妻、後子死，三年喪服，伯父、叔父、兄弟期，族人五月，姑、姊、舅、甥皆有數月之喪。或以不喪之閒，誦詩三百，弦詩三百，歌詩三百，舞詩三百。若用子之言，則君子何日以聽治？庶人何日以從事？」公孟子曰：「國亂則治之，國治則為禮樂。國治則從事，國富則為禮樂。子墨子曰：「國之治。治之廢，則國之治亦廢。國之富也，從事，故富也。從事廢，則國之富亦廢。故雖治國，勸之無饜，然後可也。今子曰：『國治，則為禮樂，亂則治之』，是譬猶噎而穿井也，死而求醫也。古者三代暴王桀紂幽厲，薾為聲樂，不顧其民，是以身為刑僇，國為戾虛者，皆從此道也。」"
"1196","mozi","gong-meng",48,"gong-meng","公孟子曰：「無鬼神。」又曰：「君子必學祭祀。」子墨子曰：「執無鬼而學祭禮，是猶無客而學客禮也，是猶無魚而為魚𦊟也。」"
"1197","mozi","gong-meng",48,"gong-meng","公孟子謂子墨子曰：「子以三年之喪為非，子之三日之喪亦非也。」子墨子曰：「子以三年之喪非三日之喪，是猶裸謂撅者不恭也。」"
"1198","mozi","gong-meng",48,"gong-meng","公孟子謂子墨子曰：「知有賢於人，則可謂知乎？」子墨子曰：「愚之知有以賢於人，而愚豈可謂知矣哉？」"
"1199","mozi","gong-meng",48,"gong-meng","公孟子曰：「三年之喪，學吾之慕父母。」子墨子曰：「夫嬰兒子之知，獨慕父母而已。父母不可得也，然號而不止，此亓故何也？即愚之至也。然則儒者之知，豈有以賢於嬰兒子哉？」"
"1200","mozi","gong-meng",48,"gong-meng","子墨子曰問於儒者：「何故為樂？」曰：「樂以為樂也。」子墨子曰：「子未我應也。今我問曰：『何故為室？』曰：『冬避寒焉，夏避暑焉，室以為男女之別也。』則子告我為室之故矣。今我問曰：『何故為樂？』曰：『樂以為樂也。』是猶曰『何故為室』？曰『室以為室也』。」"
"1201","mozi","gong-meng",48,"gong-meng","子墨子謂程子曰：「儒之道足以喪天下者，四政焉。儒以天為不明，以鬼為不神，天鬼不說，此足以喪天下。又厚葬久喪，重為棺槨，多為衣衾，送死若徙，三年哭泣，扶後起，杖後行，耳無聞，目無見，此足以喪天下。又弦歌鼓舞，習為聲樂，此足以喪天下。又以命為有，貧富壽夭，治亂安危有極矣，不可損益也，為上者行之，必不聽治矣；為下者行之，必不從事矣，此足以喪天下。」程子曰：「甚矣！先生之毀儒也。」子墨子曰：「儒固無此若四政者，而我言之，則是毀也。今儒固有此四政者，而我言之，則非毀也，告聞也。」程子無辭而出。子墨子曰：「迷之！」反，後坐，進復曰：「鄉者先生之言有可聞者焉，若先生之言，則是不譽禹，不毀桀紂也。」子墨子曰：「不然，夫應孰辭，稱議而為之，敏也。厚攻則厚吾，薄攻則薄吾。應孰辭而稱議，是猶荷轅而擊蛾也。」"
"1202","mozi","gong-meng",48,"gong-meng","子墨子與程子辯，稱於孔子。程子曰：「非儒，何故稱於孔子也？」子墨子曰：「是亦當而不可易者也。今鳥聞熱旱之憂則高，魚聞熱旱之憂則下，當此雖禹湯為之謀，必不能易矣。鳥魚可謂愚矣，禹湯猶云因焉。今翟曾無稱於孔子乎？」"
"1203","mozi","gong-meng",48,"gong-meng","有游於子墨子之門者，身體強良，思慮徇通，欲使隨而學。子墨子曰：「姑學乎，吾將仕子。」勸於善言而學。其年，而責仕於子墨子。子墨子曰：「不仕子，子亦聞夫魯語乎？魯有昆弟五人者，亓父死，亓長子嗜酒而不葬，亓四弟曰：『子與我葬，當為子沽酒。』勸於善言而葬。已葬，而責酒於其四弟。四弟曰：『吾末予子酒矣，子葬子父，我葬吾父，豈獨吾父哉？子不葬，則人將笑子，故勸子葬也。』今子為義，我亦為義，豈獨我義也哉？子不學，則人將笑子，故勸子於學。」"
"1204","mozi","gong-meng",48,"gong-meng","有游於子墨子之門者，子墨子曰：「盍學乎？」對曰：「吾族人無學者。」子墨子曰：「不然，夫好美者，豈曰吾族人莫之好，故不好哉？夫欲富貴者，豈曰我族人莫之欲，故不欲哉？好美、欲富貴者，不視人猶強為之。夫義，天下之大器也，何以視人必強為之？」"
"1205","mozi","gong-meng",48,"gong-meng","有游於子墨子之門者，謂子墨子曰：「先生以鬼神為明知，能為禍人哉福？為善者富之，為暴者禍之。今吾事先生久矣，而福不至，意者先生之言有不善乎？鬼神不明乎？我何故不得福也？」子墨子曰：「雖子不得福，吾言何遽不善？而鬼神何遽不明？子亦聞乎匿徒之刑之有刑乎？」對曰：「未之得聞也。」子墨子曰：「今有人於此，什子，子能什譽之，而一自譽乎？」對曰：「不能。」「有人於此，百子，子能終身譽亓善，而子無一乎？」對曰：「不能。」子墨子曰：「匿一人者猶有罪，今子所匿者若此亓多，將有厚罪者也，何福之求？」"
